Project,Repo,Bug-Fixing Commit,Changed Files,Can Determine,Bug-Inducing Commits,Num Bug-Inducing,Num Buggy Statements,Token Cost,LLM Calls,Elapsed Time (s)
spoon,INRIA/spoon,912d44bfb510ebe78ae5cedeba6cb5987a20bc5f,src/main/java/spoon/support/compiler/jdt/JDTTreeBuilder.java,False,b8547680e706a14eb2a1942ab0899704a80fb936;b2edf38c1940e333762e69b2af457fd986fc3733;93d68633d4dec428d9ba68f4f643678a91db535e;6aee07986b1570174b369c155396d03a8d4adcd4;ba61fa1380c77251107d4ab9f73e8d0ca4a95263;d9889dd0878e316cdbcca036211590383fe7f4c4;68a343d3836c8dd5fc8f93b81fc001205be41867,7,90,0,33,375.84
spoon,INRIA/spoon,526bf88a100eb90a0e6b578f65585230366c2804,src/main/java/spoon/support/template/SubstitutionVisitor.java,False,2500f42bc9a8c9384b066889ba12c69da88e032c;ba61fa1380c77251107d4ab9f73e8d0ca4a95263,2,12,0,33,295.39
spoon,INRIA/spoon,67bd4f13dfce573770142aa0bf2a9a3eae8e5837,src/main/java/spoon/support/compiler/jdt/ReferenceBuilder.java,False,c020be3c28e95e1803abf79a63c8d9b1f649f203;a99cbaaccf9ae4dafad316d56f80a4d691cca613,2,39,0,33,376.70
spoon,INRIA/spoon,e6c8087c6fad3fcf9b3c2978858f9d09e2bbb31e,flake.nix,False,8409386bfbce3dfad6426ead0e52d8d85435def2,1,3,0,24,345.74
spoon,INRIA/spoon,2fc9bd1a5f5384f05b9caeed4b0457ec48430b3b,pom.xml,False,d9607017823276f328f863d764629cbef00dba4d,1,9,0,12,49.07
spoon,INRIA/spoon,f993132633e7ecdd4145052b9eac0267659f9c6e,src/main/java/spoon/support/visitor/GenericTypeAdapter.java;src/main/java/spoon/support/visitor/ClassTypingContext.java;src/main/java/spoon/support/visitor/MethodTypingContext.java,False,27fc8208c4da4145c687c7f4db057de7dbed50f6,1,27,0,35,453.92
spoon,INRIA/spoon,82eb44bdc63e882696001b3a25f5e32ef2ec8526,src/main/java/spoon/support/reflect/reference/CtTypeParameterReferenceImpl.java,False,caafc7ec841dd072fc0478d328ab5bd94eb6fdbe;953d7b8cdbc187c580b1096fe009459aade9923a,2,30,0,33,292.02
spoon,INRIA/spoon,ebf7151c2eb70ce397a0748a63e4f60f2a05a99d,pom.xml,False,8681f1370ee8bab52963b38322d17ba420385422,1,36,0,12,63.36
spoon,INRIA/spoon,cbe483dae2a03ccda6e480c817c5727e8b026f51,src/test/java/spoon/test/api/APITest.java;src/test/java/spoon/test/api/AwesomeProcessor.java;src/test/java/spoon/test/ctClass/CtClassTest.java;src/test/java/spoon/test/comment/CommentTest.java;src/test/java/spoon/test/model/AnonymousExecutableTest.java;src/test/java/spoon/test/annotation/AnnotationTest.java;src/test/java/spoon/test/model/BlockTest.java;src/test/java/spoon/test/secondaryclasses/ClassesTest.java,False,ad4d45825bb8992d013792a2356315ad8372da21;b4b0955b6a5c0d51d38ed4ac511dce85a159efaf;39919e3fdb5bea8fc2c17520e7a77053bdd732dd;1e2fa48340620fca8026724e01656cba03b90510;ae6b8df0b3b91f2dcab1c47c0c19943ea39921d3;d9889dd0878e316cdbcca036211590383fe7f4c4,6,11,0,45,447.02
spoon,INRIA/spoon,9b8b8403acb27759281995b5360c905b7e4871e7,,False,,0,0,0,6,59.48
spoon,INRIA/spoon,1b99d909cf73edd8486d57b5ba6263dff6544cd7,src/main/java/spoon/support/compiler/jdt/JDTTreeBuilder.java,False,51648dc6f588e8cb356911b94c6f3ead60f483b4;d9889dd0878e316cdbcca036211590383fe7f4c4,2,18,0,33,441.37
spoon,INRIA/spoon,419a962eb396bf7ee755916a9a567b71e5aae3f9,src/main/java/spoon/reflect/visitor/ForceImportProcessor.java,False,85a3ab11f6e5caacd09f8402d0b674310c9d8ce5,1,18,0,33,283.54
spoon,INRIA/spoon,95fcd5b5bb08216764d0e989bd01f2e75cbd16bb,spoon-visualisation/pom.xml;spoon-control-flow/pom.xml,False,74554a7f2b213c63ee630deae80ea4d6acd8ad7b,1,11,0,26,225.09
spoon,INRIA/spoon,4c8531ff0f76b30aa76e5915bea21fef9e1f662d,src/main/java/spoon/support/compiler/jdt/JDTCommentBuilder.java,False,4efa8010e070e6b02abc6893b9d4e73502c1aa6e;ae6b8df0b3b91f2dcab1c47c0c19943ea39921d3,2,15,0,33,443.94
spoon,INRIA/spoon,078b3e6d28074c5724d037c67277137dbbf0e672,src/main/java/spoon/support/reflect/declaration/CtTypeImpl.java,False,48e642d077e82d0573cf4f5fce5f30f09d2d3a38;ffba095c820376536f49346551f44f1e98adc171,2,12,0,21,159.19
spoon,INRIA/spoon,7549e25bf2659c30a018a3ea6409a2cde4ebf458,src/main/java/spoon/reflect/visitor/filter/SiblingsFunction.java,False,05592e51945eb22dd570955c33c83a01d757bac8,1,6,0,21,122.22
spoon,INRIA/spoon,6246d49b0cdf0fc5a9295fa5742795a3d887153b,spoon-control-flow/src/main/java/fr/inria/controlflow/ControlFlowBuilder.java,False,8a8ef93b347312720d7d021d81dad1b44a9e4754,1,6,0,33,259.57
spoon,INRIA/spoon,6e44a6600d8fed9c6b1283ad7961516818e247b0,src/main/java/spoon/support/compiler/jdt/JDTTreeBuilder.java,False,281d1cb3e28b45cb9dbcdfa69fba22eab19eaacf,1,9,0,33,282.92
spoon,INRIA/spoon,2e4767b88df0125defd5d556f7890a79c10d3bd7,pom.xml,False,feb3a9bc37ad44bda270e0ef7e0e29c3fb9c6cc0,1,18,0,12,51.71
spoon,INRIA/spoon,a8c907f73918bd3816a86a1de97b3a4e482727b5,,False,,0,0,0,18,239.22
spoon,INRIA/spoon,c64958352c17f8db531f8c7dc7cc9f3e2e41af67,src/main/java/spoon/support/compiler/jdt/PositionBuilder.java,False,2a845f76d615b6681d1874bbb3801cb1f2ba3193,1,9,0,33,418.55
spoon,INRIA/spoon,36a9148587b693f874dee9ef2c5d65196c1be81f,src/main/java/spoon/support/visitor/java/reflect/RtParameter.java,False,b2518c1edb7da36bbc9919caea0ae04d566bf70c,1,9,0,33,298.17
spoon,INRIA/spoon,7b56f7feb463df81e6ffb35cf631313579ce0c58,src/main/java/spoon/support/reflect/reference/CtFieldReferenceImpl.java,False,1c74927d1776053107ec711a44485a8a8f12bd2c,1,6,0,33,347.41
spoon,INRIA/spoon,35ba4d6acdaf5db58e0dc7b24d909f8162bb572b,src/main/java/spoon/JarLauncher.java,False,409f519ff233ee56d9c1eb609bcad5f6d1f922c9,1,2097,0,21,1000.35
spoon,INRIA/spoon,c4900fa1288def93ceda81a237d8e119525d6a90,pom.xml,False,,0,0,0,12,38.00
spoon,INRIA/spoon,d3321dd7ce69c310b63de649cbf9a67bc237e872,src/test/java/spoon/test/prettyprinter/TestSniperPrinter.java;src/test/java/spoon/test/GitHubIssue.java,True,e4785191f424cffb2165e2511d737befe49c0752;33006544b3796746153279787969fd7e921cc36b,2,60,0,41,552.48
spoon,INRIA/spoon,65be4af54435b6220b5d748ea45e6587481512e4,pom.xml,False,75f18837a6314a76bbad23c4773dd6259268d3c8,1,3,0,12,48.21
spoon,INRIA/spoon,cbc30506a032395e3b97b908b3d1f6240ce59db6,src/main/java/spoon/support/sniper/SniperJavaPrettyPrinter.java,False,fa462e2702e9b3a11ee3fd6b46c179e5ba698ea3,1,9,0,33,321.64
spoon,INRIA/spoon,bc26abc21d23648405d106d778bcc6b282809f69,src/main/java/spoon/support/compiler/jdt/JDTTreeBuilder.java,False,b8547680e706a14eb2a1942ab0899704a80fb936;ba6041b57e935f21538bc6c287fed53980296a89,2,33,0,33,318.56
spoon,INRIA/spoon,5274702422e89da25355690eb4cc9747486243e7,src/test/java/spoon/reflect/declaration/CtTypeInformationTest.java,False,75f18837a6314a76bbad23c4773dd6259268d3c8,1,9,0,21,118.27
spoon,INRIA/spoon,c373fb3e09fdfbc28fba43e5d6b683cfa7fc649a,src/main/java/spoon/reflect/factory/CodeFactory.java,False,ba61fa1380c77251107d4ab9f73e8d0ca4a95263,1,10,0,33,406.16
spoon,INRIA/spoon,5b3503500d0644a9486ff055f51a26bfc9f23b24,src/main/java/spoon/support/reflect/declaration/CtCompilationUnitImpl.java,False,,0,0,0,27,231.65
spoon,INRIA/spoon,8cd8f73028587a8cd6fde88087ea3c5538e1a51c,doc/first_analysis_processor.md,False,0aecb8f873049b6db491582630bff4ced7cd62e2,1,3,0,12,41.83
spoon,INRIA/spoon,a7b39db8e93d7504f32abc9efa05e92e24cb46b7,src/main/java/spoon/support/template/SubstitutionVisitor.java,False,293d8e872a7f0fb1bdaf8d151ab27a2f48548acc;1c74927d1776053107ec711a44485a8a8f12bd2c,2,15,0,33,484.94
spoon,INRIA/spoon,d252820c64ea47585dc2b9d48186b212bf52fb5f,src/test/java/spoon/LauncherTest.java,False,,0,0,0,15,170.26
spoon,INRIA/spoon,319f456cb3da85bb834fbd6a5a8d27acac2bfb77,src/main/java/spoon/support/compiler/jdt/ParentExiter.java,False,e8c0d1b75e694e6dea8c70ef82bc3b6e8cb7cb0b,1,6,0,33,320.59
spoon,INRIA/spoon,d9cef9c263c5403db70f25e8b1ef42c9ed032c0e,src/main/java/spoon/pattern/internal/node/AbstractRepeatableMatcher.java,False,ee1c2aeeab31beacb4b3e76703c9a492238b74fa,1,18,0,21,143.18
spoon,INRIA/spoon,f0dd5613cc5a6466612dbfe83f6364cea4cbf5ae,src/main/java/spoon/support/compiler/jdt/JDTTreeBuilder.java;src/main/java/spoon/support/compiler/jdt/ParentExiter.java;src/main/java/spoon/support/compiler/jdt/JDTCommentBuilder.java,False,ae6b8df0b3b91f2dcab1c47c0c19943ea39921d3;bc6be55d1082d997e1005b6c3ae7dafb85a8ff79;934a9d47f4be3c029842353b496ba918c734805a,3,12,0,41,810.84
spoon,INRIA/spoon,f7fd9124f71519187ad32d86f442423694c65c37,spoon-decompiler/pom.xml;doc/launcher.md;doc/agent.md,False,88f909d2e5596591532d6fa8e8f59a6e5474f1a0,1,1,0,30,150.28
spoon,INRIA/spoon,27fc8208c4da4145c687c7f4db057de7dbed50f6,src/main/java/spoon/support/reflect/reference/CtExecutableReferenceImpl.java;src/main/java/spoon/support/reflect/declaration/CtTypeParameterImpl.java;src/main/java/spoon/support/reflect/reference/CtTypeReferenceImpl.java,False,910821b3748c5c62e911bc4576cb12ee62931f4b;bc86c70171344bb4c188e4dd916417f0e3ae2816;ce2856d78599abb494a92e10995931076fc01a92,3,8,0,50,679.73
spoon,INRIA/spoon,94cc8b37dcfd84203c4a7a8aa2cc44bb4b0ae6dc,src/main/java/spoon/reflect/visitor/DefaultJavaPrettyPrinter.java,False,ba61fa1380c77251107d4ab9f73e8d0ca4a95263,1,3,0,33,358.97
spoon,INRIA/spoon,05c60c22d80ba6960d907daa239a78383789625c,src/main/java/spoon/support/visitor/ClassTypingContext.java;src/main/java/spoon/support/reflect/reference/CtTypeReferenceImpl.java,False,40326ca33374cd8ae60603fa48b95e7224792e10;e0c4fe18c58ed3d6e56ecbfe94d0418c8c9b45d0,2,11,0,35,364.98
spoon,INRIA/spoon,2f892ae487a35cd798e39e169e84f9479b25d260,src/main/java/spoon/support/reflect/declaration/CtElementImpl.java,False,45273a50e8bb71e930c94ff59ec57f0b7bf9d191,1,6,0,33,233.12
spoon,INRIA/spoon,5c21a886f1cc85942d64cedfc51fb5fd0801e9b8,src/main/java/spoon/refactoring/Refactoring.java,False,f818e07e0713e20a4cb40dae32a8c7579d8bf140,1,6,0,33,278.72
spoon,INRIA/spoon,0ea5228782a899b6f1169be2d180beafc7703551,,False,,0,0,0,6,60.09
spoon,INRIA/spoon,2714ff0f0b255e53927d625930cc38e0964fa910,src/main/java/spoon/support/visitor/replace/ReplacementVisitor.java;src/main/java/spoon/support/comparator/CtLineElementComparator.java;src/main/java/spoon/reflect/meta/impl/ModelRoleHandlers.java,False,1b2463ab846cfc514f05529561f9ae4738affeea;7f29a8188b2a975760bdb27edfd0a15bcc5b2956;b39b16be8eb40ddf5e334d39261924b81326f138,3,40,0,39,741.00
spoon,INRIA/spoon,ee5167ef59008a54bfc710b21a666e628f67157c,src/test/java/spoon/test/fieldaccesses/FieldAccessTest.java;src/main/java/spoon/support/compiler/jdt/JDTBatchCompiler.java,False,a656e06e97839d09062f2493ab8ecff0bc3c8470;e0f2b7985aed57c4411b97186ff2c5c9c82f189a;92d7d51fbb0ca5fe08baf5b29ffe129d43ce6232,3,11,0,33,371.39
spoon,INRIA/spoon,308e1cf94edc2f3250673cd3afaaa319a05b73e9,src/main/java/spoon/support/sniper/internal/SourceFragmentContextPrettyPrint.java;src/main/java/spoon/support/sniper/internal/AbstractSourceFragmentContextCollection.java;src/main/java/spoon/support/sniper/internal/AbstractSourceFragmentContext.java;src/main/java/spoon/support/sniper/SniperJavaPrettyPrinter.java,False,38f1598159546303409f577bfe7564cf50921855;4b94acb1f60949aa4ebbd94ae5f0e5a71b598f53;fa462e2702e9b3a11ee3fd6b46c179e5ba698ea3,3,22,0,43,600.64
spoon,INRIA/spoon,d2bae3ea7569f2df12dbc350601af56ce14e1b62,src/main/java/spoon/reflect/visitor/ForceFullyQualifiedProcessor.java,False,85a3ab11f6e5caacd09f8402d0b674310c9d8ce5,1,6,0,31,447.02
spoon,INRIA/spoon,44fe5beef5dce5da1fde78f328f815701a04012d,pom.xml,False,3cdf2679abf30b543e82710a6247001445ee187d,1,36,0,12,62.78
spoon,INRIA/spoon,ac7693332ddbd71d5e8e66cf255d8764f1cf9faa,src/main/java/spoon/reflect/visitor/chain/CtQueryImpl.java,False,130b915a1518e8ea0271d198d9bf4fa1a5b6ab0f,1,6,0,21,122.30
spoon,INRIA/spoon,161308504733a2fd287f1ef9943093c58f74c688,src/main/java/spoon/support/reflect/declaration/CtElementImpl.java;src/main/java/spoon/support/visitor/replace/ReplacementVisitor.java;src/main/java/spoon/support/template/Parameters.java,False,b3c8a2af1cbb33c7057526c93d98efb702b25b95;f17381a84aee95fb34e31e71566ae5611dace66f,2,10,0,39,380.56
spoon,INRIA/spoon,0bb8fedbdb04fa28f696d1e0cf6ffe14d6739768,src/main/java/spoon/reflect/visitor/DefaultJavaPrettyPrinter.java;src/main/java/spoon/reflect/visitor/ImportScannerImpl.java;src/main/java/spoon/reflect/visitor/ImportScanner.java,False,598374992ed063664579f02ea8a8c1f7bb36ee29;3404e7120505b482e182bd16a45c5c2b0d0a05d8,2,7,0,39,500.97
spoon,INRIA/spoon,352b6b0b09731edb2be11ac6b7a2e37f7c824f46,src/main/java/spoon/support/gui/SpoonObjectFieldsTable.java,False,1c74927d1776053107ec711a44485a8a8f12bd2c,1,12,0,21,137.58
spoon,INRIA/spoon,42d0ca518e0d09ee47cff8c6f419d3833ba049fd,src/test/java/spoon/test/enums/EnumsTest.java,False,c0b4dc72fec68155c1d60e325ef01229b73089db,1,12,0,21,216.13
spoon,INRIA/spoon,60dd78684168d64b69d2cf871182aeb179114f9f,pom.xml,False,4fa70eb33bfa4ae0b438bf756a63b10c5f55ed64,1,6,0,12,43.93
spoon,INRIA/spoon,412ee09e455804dfe88d03d35212e9e7f439c231,src/main/java/spoon/support/StandardEnvironment.java,False,07df21ec34b516c26512c0d3a43fc6699b4fb5ea;1c74927d1776053107ec711a44485a8a8f12bd2c,2,25,0,33,264.43
spoon,INRIA/spoon,9965efa462d1a909219e9f771173335d411f2ad3,src/test/java/spoon/test/template/TemplateTest.java,False,32970d18582879c98d59ed2c78463da20e9aaecf,1,3,0,27,248.71
spoon,INRIA/spoon,6a95f50b9d79505c891585bf2809c8869533c1b5,src/main/java/spoon/support/compiler/jdt/JDTCommentBuilder.java,False,85a3ab11f6e5caacd09f8402d0b674310c9d8ce5;ae6b8df0b3b91f2dcab1c47c0c19943ea39921d3,2,6,0,33,307.69
spoon,INRIA/spoon,3ca86b5edad97ac31ba28dab3d0a333a218a310a,pom.xml,False,d3bd38d357f5fdf03183d0a93a139cc2e2e5a574,1,9,0,12,52.37
spoon,INRIA/spoon,669bcc077b462157d1e14fb771e10ae86075f59d,src/main/java/spoon/support/compiler/jdt/ReferenceBuilder.java;src/main/java/spoon/support/compiler/jdt/ParentExiter.java,False,b6a9471f3eb205a0fb64a6b35cb675acd23e5bbb;a99cbaaccf9ae4dafad316d56f80a4d691cca613,2,10,0,37,380.82
spoon,INRIA/spoon,74554a7f2b213c63ee630deae80ea4d6acd8ad7b,spoon-visualisation/pom.xml,False,aa741f2a28ccd6baa3e74b78bf1e8a3447589a4b,1,16,0,24,210.60
spoon,INRIA/spoon,00fb2e1c3a6df22572fec8021af3d4e17bcf70ca,src/main/java/spoon/support/reflect/declaration/CtTypeImpl.java,False,b2518c1edb7da36bbc9919caea0ae04d566bf70c,1,6,0,21,146.54
spoon,INRIA/spoon,7b1204417230cbba54a9f31d79ac70662607c774,src/main/java/spoon/reflect/visitor/MinimalImportScanner.java;src/main/java/spoon/reflect/visitor/ImportScannerImpl.java,False,adb2fd7420b3bf01e696be87f4791759bfb6de53,1,17,0,39,1050.98
spoon,INRIA/spoon,52cc725843d64d439c499c0b054e6bc218c8967b,spoon-decompiler/pom.xml,False,2943320876554cab2214fdf84c6c48c1c2ebc93f,1,18,0,12,56.86
spoon,INRIA/spoon,ad4d45825bb8992d013792a2356315ad8372da21,src/main/java/spoon/support/compiler/jdt/JDTCommentBuilder.java;src/main/java/spoon/reflect/visitor/DefaultJavaPrettyPrinter.java,False,ae6b8df0b3b91f2dcab1c47c0c19943ea39921d3,1,4,0,29,292.51
spoon,INRIA/spoon,0f5c2058bc87516a507fb3cb16b3dd9c58085786,src/main/java/spoon/support/compiler/jdt/JDTTreeBuilderHelper.java,False,a99cbaaccf9ae4dafad316d56f80a4d691cca613;e2ba22e17cdc3f0e182740c2defb6b739c190829,2,12,0,33,439.98
spoon,INRIA/spoon,cd54bbe206ff1646495bbf1457668dc33c3ce72e,src/main/java/spoon/support/reflect/reference/CtExecutableReferenceImpl.java,False,b2518c1edb7da36bbc9919caea0ae04d566bf70c,1,3,0,33,213.59
spoon,INRIA/spoon,cdbdd968e63c96bfcfcc5e764d707206c88b4456,src/main/java/spoon/reflect/code/CtTypeAccess.java;src/main/java/spoon/support/reflect/code/CtTypeAccessImpl.java,False,bc798c1e362fd6cbf286257a915064a99e659a68,1,5,0,31,385.01
spoon,INRIA/spoon,d57fda04419e4d29672b31d629fc6350773a55ec,src/main/java/spoon/reflect/declaration/CtImport.java,False,ade00491d5bc2925557ab57bbd06352a056c0ac5;42caaa792557a2f7c5f19293ff5b0f8e69f90005,2,30,0,21,197.68
spoon,INRIA/spoon,2330008ce319b805ac2eae952784fe96d96f458e,,False,,0,0,0,18,217.90
spoon,INRIA/spoon,a14923c0630272c03b9de44e80bf2522d3964c78,src/main/java/spoon/support/reflect/reference/CtReferenceImpl.java,False,9db3f61f3b1d53ee29f28cce7ec841739ddcb6ab,1,6,0,33,316.88
spoon,INRIA/spoon,2b1f348465c66de3dc103089bc5af8c55fa1f70a,src/test/java/spoon/test/comment/CommentTest.java,False,e80331d7a4916426eb644759f8a1ca2b5671b813,1,6,0,21,134.70
spoon,INRIA/spoon,4eac990b17031d36dcb49614cefcce2c72a8ef1d,src/main/java/spoon/reflect/visitor/DefaultJavaPrettyPrinter.java,False,f06f077f2f38041498b47ef5068c561eac0a9768,1,15,0,33,312.94
spoon,INRIA/spoon,e63bb990a910917c9ad4e23ad07a63d4cca8743c,src/main/java/spoon/support/compiler/jdt/PositionBuilder.java,False,5a978f58347e600575d3af5b61d820ff5564d7d2,1,6,0,33,279.77
spoon,INRIA/spoon,63a64f6f1b515e0d198a7af2178f37e368422d13,src/test/java/spoon/test/comment/CommentTest.java,False,74d9f44bacb748f8503006c87f7945d48f2ec89f,1,18,0,21,136.11
spoon,INRIA/spoon,286e6e993ab642e2e4331ba4573eadab5ca12b1c,src/main/java/spoon/support/reflect/reference/CtExecutableReferenceImpl.java,False,1c74927d1776053107ec711a44485a8a8f12bd2c;a71cbf1b6492231e0ea0cd87d6894e329507d303,2,12,0,33,303.92
spoon,INRIA/spoon,82afe57bebaee21bc0ae13d365ef7074a067e387,src/main/java/spoon/support/compiler/jdt/PositionBuilder.java,False,1f0c0350bf13b4541bf5736de58737da5a826bff,1,9,0,33,321.17
spoon,INRIA/spoon,47ed2c14d99c75150a5f8b96ab2ef223c4c10eb6,src/main/java/spoon/support/reflect/declaration/CtTypeImpl.java,False,1c74927d1776053107ec711a44485a8a8f12bd2c,1,6,0,21,104.68
spoon,INRIA/spoon,4c35e2ee2514aabccba9249254a1ecdca9178b53,src/main/java/spoon/support/compiler/jdt/PositionBuilder.java,False,5a978f58347e600575d3af5b61d820ff5564d7d2,1,18,0,33,668.77
spoon,INRIA/spoon,f93226c858b579de492838e0155174ee8915190f,jreleaser.yml;.github/workflows/jreleaser.yml,False,2feeaac09dd4ce96b84ac0ab5a2f86efd630fcda,1,6,0,30,352.10
spoon,INRIA/spoon,4c45dd0b5bc2cea1b395e1a4a03334b605d5f180,src/main/java/spoon/support/compiler/jdt/ReferenceBuilder.java,False,b6a9471f3eb205a0fb64a6b35cb675acd23e5bbb,1,6,0,33,307.24
spoon,INRIA/spoon,f8e0c6970a35a29e1cc3465adf19f4c1d01b6611,src/main/java/spoon/support/reflect/code/CtLambdaImpl.java,False,825335e09e986700bb15390cccedc1bab898cf29,1,3,0,33,401.27
spoon,INRIA/spoon,399f68100fcc56188172b4398acdfb48e9c1580c,,False,,0,0,0,18,170.98
spoon,INRIA/spoon,8855539d68c5a028f8510721197d17f2f1f5a80f,pom.xml,False,54ca920aaf3fc9ed7522409e125deb2b5e19dacd,1,18,0,12,54.26
spoon,INRIA/spoon,4ddd22372341d25588ec41546578aac6361eb120,src/main/java/spoon/support/reflect/declaration/CtRecordImpl.java,False,d6cdabbb5898b2aff8b82b3f377cccfcd319e97a,1,6,0,33,332.00
spoon,INRIA/spoon,4c2ff389c83b9f00e3bcd5d06f4072b2ace71ac0,src/main/java/spoon/javadoc/internal/JavadocInlineTag.java,False,c3c39d1c2330c33eaf69ed42b20a1636fe580b7f,1,30,0,33,279.71
spoon,INRIA/spoon,bf4d2422e7df97ead7c728a52a0188e7037053da,src/main/java/spoon/reflect/visitor/ListPrinter.java,False,64e6f20eea605e6187da1ba64467be18d953b38b;80085ccca9669deebfcc8e5dc177560954dbeb04,2,10,0,33,276.78
spoon,INRIA/spoon,b38c8a0449626d6e410337b27a70f49aeb22e228,src/main/java/spoon/support/visitor/replace/ReplacementVisitor.java;src/main/java/spoon/generating/ReplacementVisitorGenerator.java;src/main/java/spoon/generating/replace/ReplaceScanner.java;src/main/java/spoon/generating/replace/ReplacementVisitor.java,False,accc1ccdf915e4d95f91fdfdba6b12b855f899d4,1,12,0,37,1288.89
spoon,INRIA/spoon,f71e9e6f5eeb9d8eefd660acc0209fb21efd5d78,src/main/java/spoon/support/sniper/internal/ElementSourceFragment.java,False,27f50a27ed418cb1656f1fc6132e2a1df2e7bf4c,1,15,0,21,171.44
spoon,INRIA/spoon,7186874b6ebdd8ff6ca473a2ffb7e21dc25b4f2f,src/main/java/spoon/support/sniper/internal/ElementSourceFragment.java,False,27f50a27ed418cb1656f1fc6132e2a1df2e7bf4c,1,13,0,33,381.47
spoon,INRIA/spoon,1ec88d5d553483ff14bf6d84821dd54393c60fd0,src/main/java/spoon/support/compiler/jdt/JDTTreeBuilder.java,False,4990f5f8db9fddab2247e145f4c295cc84e92d3f,1,3,0,33,278.73
spoon,INRIA/spoon,93ee0e89c60424222843f0b5eee4a073940cb9ad,src/test/java/spoon/test/factory/FactoryTest.java,False,b4fbe3ec0c6c08dc6ac4253c22f1546eab1a2c38;23541b5a9200cbcb2a5053aa2891f6023d36bda4,2,6,0,28,340.31
spoon,INRIA/spoon,55251cd759951d2631115d8ae010cf02282f04dd,src/main/java/spoon/support/compiler/jdt/JDTTreeBuilder.java;src/main/java/spoon/support/compiler/jdt/JDTTreeBuilderHelper.java,False,c282ae320aa5f656029c663a00c0d4abc4ed8e9a;6b851d51fff63a255cb8c9e53eab82e6c02c1d8d;aa26d0d9199ee442399bd2d49340ee7269ca70df,3,7,0,35,389.42
spoon,INRIA/spoon,c970571bbcfce664da44059e4a0feefb31bb6ec4,src/main/java/spoon/support/reflect/code/CtCaseImpl.java,False,,0,0,0,27,149.25
spoon,INRIA/spoon,bbedd5c987d63012d36a996e7e311b52c7442694,src/main/java/spoon/reflect/visitor/chain/CtQueryImpl.java,False,54723694197a0fceb480550e6a11fe02813dd3e7;adaa3f552c035f3fab2880a5cf6e4974c98e62cf,2,9,0,33,1470.13
spoon,INRIA/spoon,b68a11ffe63cc9e981c983ea4bafb5446f2544ae,doc/processor.md,False,88b022e4d45b72932cbe2417f35ec663f842b180,1,6,0,12,35.03
spoon,INRIA/spoon,80847602c4a133ccac94e832cb955322601a301c,src/main/java/spoon/MavenLauncher.java,False,fc12caae75d5dbc754346554e19e0de1a07aa89d,1,9,0,21,131.87
spoon,INRIA/spoon,55db471f2f06195344389b64b52d601f95fd10f5,src/main/java/spoon/support/reflect/code/CtJavaDocImpl.java,False,4769715eb7c06447b13a4736dd9c3fb7c5afc1af;9dcd5548d1ce4af41f3e91c104e6d395d9083bbb,2,27,0,33,449.82
spoon,INRIA/spoon,dd71a65c5a00fae2d901abd8b3669a6dea689930,,False,,0,0,0,18,168.48
spoon,INRIA/spoon,f914b2e4f0daea4cdee81393885fe78c687117c1,src/main/java/spoon/support/reflect/declaration/CtTypeImpl.java;src/main/java/spoon/support/compiler/jdt/JDTImportBuilder.java;src/main/java/spoon/support/compiler/jdt/JDTBasedSpoonCompiler.java;src/main/java/spoon/reflect/visitor/filter/NameFilter.java;src/main/java/spoon/reflect/visitor/DefaultJavaPrettyPrinter.java;src/main/java/spoon/SpoonModelBuilder.java,False,598374992ed063664579f02ea8a8c1f7bb36ee29;24ccd7213761c97d2de8586a48cc49c500ffd740;e576dcd47b6fdcf74568b1f08482310cf326c7c0;23541b5a9200cbcb2a5053aa2891f6023d36bda4;a99cbaaccf9ae4dafad316d56f80a4d691cca613,5,7,0,41,881.72
spoon,INRIA/spoon,33acd0631ab0847c3beface62c10970a1664d809,src/main/java/spoon/support/compiler/jdt/PositionBuilder.java,False,7d18fa0b08fa7e9808f8ded1556b53aeff2e4614;e2ba22e17cdc3f0e182740c2defb6b739c190829,2,15,0,33,406.29
spoon,INRIA/spoon,3287c4df98c98a9fb502272c34586907ec8aa219,src/main/java/spoon/reflect/cu/SourcePosition.java;src/main/java/spoon/support/compiler/jdt/JDTTreeBuilder.java;src/main/java/spoon/support/reflect/cu/SourcePositionImpl.java;src/main/java/spoon/support/DefaultCoreFactory.java,False,1c74927d1776053107ec711a44485a8a8f12bd2c;ba61fa1380c77251107d4ab9f73e8d0ca4a95263,2,6,0,43,441.79
spoon,INRIA/spoon,3cd7a265d4559aba4516ca168e8bee5fb4b3549f,src/main/java/spoon/reflect/visitor/DefaultJavaPrettyPrinter.java,False,,0,0,0,27,331.00
spoon,INRIA/spoon,a3d792f1dd838ca05508c841fda9a521a35949ad,src/main/java/spoon/support/compiler/jdt/JDTTreeBuilder.java,False,b8547680e706a14eb2a1942ab0899704a80fb936;b9133a718c0d010a73ba5dd0a7921ad0b92b01ce,2,39,0,33,389.04
spoon,INRIA/spoon,bf0e13f11491ecea118420ea94540e1b440c6174,src/main/java/spoon/pattern/internal/node/ForEachNode.java,False,ee1c2aeeab31beacb4b3e76703c9a492238b74fa;59ea00ebbc064205c2fc05caa438e437527cc402,2,9,0,33,354.27
